time.interval,hash.tag,count
2015-04-23 03:43:05,malaria,5
2015-04-23 03:43:05,peru,0
2015-04-23 03:43:05,pharma,0
2015-04-23 03:35:43,dengue,118
2015-04-23 03:35:43,ondox,0
2015-04-23 03:35:43,brazil,16
2015-04-23 03:35:43,ebola,3
2015-04-23 03:35:43,health,1
2015-04-23 03:35:43,mosquito,1
2015-04-23 03:35:43,pakistan,1
2015-04-23 03:35:43,saopaulo,1
2015-04-23 03:35:43,news,1
2015-04-23 03:35:43,karachi,0
2015-04-23 03:35:43,chikungunya,0
2015-04-23 03:35:43,pmln,0
2015-04-23 03:35:43,malaysia,0
2015-04-23 03:35:43,ptihas,0
2015-04-23 03:35:43,changepenang,0
2015-04-23 03:35:43,justice4saiful,0
2015-04-23 03:35:43,india,1
2015-04-23 03:35:43,malaria,5
2015-04-23 03:35:43,peru,0
2015-04-23 03:35:43,pharma,0
2015-04-23 03:34:18,dengue,118
2015-04-23 03:34:18,ondox,0
2015-04-23 03:34:18,brazil,16
2015-04-23 03:34:18,ebola,3
2015-04-23 03:34:18,health,1
2015-04-23 03:34:18,mosquito,1
2015-04-23 03:34:18,pakistan,1
2015-04-23 03:34:18,saopaulo,1
2015-04-23 03:34:18,news,1
2015-04-23 03:34:18,karachi,0
2015-04-23 03:34:18,chikungunya,0
2015-04-23 03:34:18,pmln,0
2015-04-23 03:34:18,malaysia,0
2015-04-23 03:34:18,ptihas,0
2015-04-23 03:34:18,changepenang,0
2015-04-23 03:34:18,justice4saiful,0
2015-04-23 03:34:18,india,1
2015-04-23 03:34:18,malaria,5
2015-04-23 03:34:18,peru,0
2015-04-23 03:34:18,pharma,0
2015-04-23 03:31:40,dengue,119
2015-04-23 03:31:40,ondox,0
2015-04-23 03:31:40,brazil,16
2015-04-23 03:31:40,ebola,3
2015-04-23 03:31:40,health,1
2015-04-23 03:31:40,mosquito,1
2015-04-23 03:31:40,pakistan,1
2015-04-23 03:31:40,saopaulo,1
2015-04-23 03:31:40,news,1
2015-04-23 03:31:40,karachi,0
2015-04-23 03:31:40,chikungunya,0
2015-04-23 03:31:40,pmln,0
2015-04-23 03:31:40,malaysia,0
2015-04-23 03:31:40,ptihas,0
2015-04-23 03:31:40,changepenang,0
2015-04-23 03:31:40,justice4saiful,0
2015-04-23 03:31:40,india,1
2015-04-23 03:31:40,malaria,5
2015-04-23 03:31:40,peru,0
2015-04-23 03:31:40,pharma,0
2015-04-23 03:28:39,dengue,119
2015-04-23 03:28:39,ondox,0
2015-04-23 03:28:39,brazil,16
2015-04-23 03:28:39,ebola,3
2015-04-23 03:28:39,health,1
2015-04-23 03:28:39,mosquito,1
2015-04-23 03:28:39,pakistan,1
2015-04-23 03:28:39,saopaulo,1
2015-04-23 03:28:39,news,1
2015-04-23 03:28:39,karachi,0
2015-04-23 03:28:39,chikungunya,0
2015-04-23 03:28:39,pmln,0
2015-04-23 03:28:39,malaysia,0
2015-04-23 03:28:39,ptihas,0
2015-04-23 03:28:39,changepenang,0
2015-04-23 03:28:39,justice4saiful,0
2015-04-23 03:28:39,india,1
2015-04-23 03:28:39,malaria,5
2015-04-23 03:28:39,peru,0
2015-04-23 03:28:39,pharma,0
2015-04-23 03:27:44,dengue,119
2015-04-23 03:27:44,ondox,0
2015-04-23 03:27:44,brazil,16
2015-04-23 03:27:44,ebola,3
2015-04-23 03:27:44,health,1
2015-04-23 03:27:44,mosquito,1
2015-04-23 03:27:44,pakistan,1
2015-04-23 03:27:44,saopaulo,1
2015-04-23 03:27:44,news,1
2015-04-23 03:27:44,karachi,0
2015-04-23 03:27:44,chikungunya,0
2015-04-23 03:27:44,pmln,0
2015-04-23 03:27:44,malaysia,0
2015-04-23 03:27:44,ptihas,0
2015-04-23 03:27:44,changepenang,0
2015-04-23 03:27:44,justice4saiful,0
2015-04-23 03:27:44,india,1
2015-04-23 03:27:44,malaria,5
2015-04-23 03:27:44,peru,0
2015-04-23 03:27:44,pharma,0
2015-04-23 03:19:29,dengue,120
2015-04-23 03:19:29,ondox,0
2015-04-23 03:19:29,brazil,16
2015-04-23 03:19:29,ebola,3
2015-04-23 03:19:29,health,1
2015-04-23 03:19:29,mosquito,1
2015-04-23 03:19:29,pakistan,1
2015-04-23 03:19:29,saopaulo,1
2015-04-23 03:19:29,news,1
2015-04-23 03:19:29,karachi,0
2015-04-23 03:19:29,chikungunya,0
2015-04-23 03:19:29,pmln,0
2015-04-23 03:19:29,malaysia,0
2015-04-23 03:19:29,ptihas,0
2015-04-23 03:19:29,changepenang,0
2015-04-23 03:19:29,justice4saiful,0
2015-04-23 03:19:29,india,1
2015-04-23 03:19:29,malaria,5
2015-04-23 03:19:29,peru,0
2015-04-23 03:19:29,pharma,0
2015-04-23 03:19:27,dengue,120
2015-04-23 03:19:27,ondox,0
2015-04-23 03:19:27,brazil,16
2015-04-23 03:19:27,ebola,3
2015-04-23 03:19:27,health,1
2015-04-23 03:19:27,mosquito,1
2015-04-23 03:19:27,pakistan,1
2015-04-23 03:19:27,saopaulo,1
2015-04-23 03:19:27,news,1
2015-04-23 03:19:27,karachi,0
2015-04-23 03:19:27,chikungunya,0
2015-04-23 03:19:27,pmln,0
2015-04-23 03:19:27,malaysia,0
2015-04-23 03:19:27,ptihas,0
2015-04-23 03:19:27,changepenang,0
2015-04-23 03:19:27,justice4saiful,0
2015-04-23 03:19:27,india,1
2015-04-23 03:19:27,malaria,5
2015-04-23 03:19:27,peru,0
2015-04-23 03:19:27,pharma,0
2015-04-23 03:19:25,dengue,122
2015-04-23 03:19:25,ondox,0
2015-04-23 03:19:25,brazil,16
2015-04-23 03:19:25,ebola,3
2015-04-23 03:19:25,health,1
2015-04-23 03:19:25,mosquito,1
2015-04-23 03:19:25,pakistan,1
2015-04-23 03:19:25,saopaulo,1
2015-04-23 03:19:25,news,1
2015-04-23 03:19:25,karachi,0
2015-04-23 03:19:25,chikungunya,0
2015-04-23 03:19:25,pmln,0
2015-04-23 03:19:25,malaysia,0
2015-04-23 03:19:25,ptihas,0
2015-04-23 03:19:25,changepenang,0
2015-04-23 03:19:25,justice4saiful,0
2015-04-23 03:19:25,india,1
2015-04-23 03:19:25,malaria,5
2015-04-23 03:19:25,peru,0
2015-04-23 03:19:25,pharma,0
2015-04-23 03:19:20,dengue,123
2015-04-23 03:19:20,ondox,0
2015-04-23 03:19:20,brazil,16
2015-04-23 03:19:20,ebola,3
2015-04-23 03:19:20,health,1
2015-04-23 03:19:20,mosquito,1
2015-04-23 03:19:20,pakistan,1
2015-04-23 03:19:20,saopaulo,1
2015-04-23 03:19:20,news,1
2015-04-23 03:19:20,karachi,0
2015-04-23 03:19:20,chikungunya,0
2015-04-23 03:19:20,pmln,0
2015-04-23 03:19:20,malaysia,0
2015-04-23 03:19:20,ptihas,0
2015-04-23 03:19:20,changepenang,0
2015-04-23 03:19:20,justice4saiful,0
2015-04-23 03:19:20,india,1
2015-04-23 03:19:20,malaria,5
2015-04-23 03:19:20,peru,0
2015-04-23 03:19:20,pharma,0
2015-04-23 03:19:19,dengue,124
2015-04-23 03:19:19,ondox,0
2015-04-23 03:19:19,brazil,16
2015-04-23 03:19:19,ebola,3
2015-04-23 03:19:19,health,1
2015-04-23 03:19:19,mosquito,1
2015-04-23 03:19:19,pakistan,1
2015-04-23 03:19:19,saopaulo,1
2015-04-23 03:19:19,news,1
2015-04-23 03:19:19,karachi,0
2015-04-23 03:19:19,chikungunya,0
2015-04-23 03:19:19,pmln,0
2015-04-23 03:19:19,malaysia,0
2015-04-23 03:19:19,ptihas,0
2015-04-23 03:19:19,changepenang,0
2015-04-23 03:19:19,justice4saiful,0
2015-04-23 03:19:19,india,1
2015-04-23 03:19:19,malaria,5
2015-04-23 03:19:19,peru,0
2015-04-23 03:19:19,pharma,0
2015-04-23 03:18:50,dengue,124
2015-04-23 03:18:50,ondox,0
2015-04-23 03:18:50,brazil,16
2015-04-23 03:18:50,ebola,3
2015-04-23 03:18:50,health,1
2015-04-23 03:18:50,mosquito,1
2015-04-23 03:18:50,pakistan,1
2015-04-23 03:18:50,saopaulo,1
2015-04-23 03:18:50,news,1
2015-04-23 03:18:50,karachi,0
2015-04-23 03:18:50,chikungunya,0
2015-04-23 03:18:50,pmln,0
2015-04-23 03:18:50,malaysia,0
2015-04-23 03:18:50,ptihas,0
2015-04-23 03:18:50,changepenang,0
2015-04-23 03:18:50,justice4saiful,0
2015-04-23 03:18:50,india,1
2015-04-23 03:18:50,malaria,5
2015-04-23 03:18:50,peru,0
2015-04-23 03:18:50,pharma,0
2015-04-23 03:15:19,dengue,124
2015-04-23 03:15:19,ondox,0
2015-04-23 03:15:19,brazil,16
2015-04-23 03:15:19,ebola,3
2015-04-23 03:15:19,health,1
2015-04-23 03:15:19,mosquito,1
2015-04-23 03:15:19,pakistan,1
2015-04-23 03:15:19,saopaulo,1
2015-04-23 03:15:19,news,1
2015-04-23 03:15:19,karachi,0
2015-04-23 03:15:19,chikungunya,0
2015-04-23 03:15:19,pmln,0
2015-04-23 03:15:19,malaysia,0
2015-04-23 03:15:19,ptihas,0
2015-04-23 03:15:19,changepenang,0
2015-04-23 03:15:19,justice4saiful,0
2015-04-23 03:15:19,india,1
2015-04-23 03:15:19,malaria,5
2015-04-23 03:15:19,peru,0
2015-04-23 03:15:19,pharma,0
2015-04-23 03:14:31,dengue,124
2015-04-23 03:14:31,ondox,0
2015-04-23 03:14:31,brazil,16
2015-04-23 03:14:31,ebola,3
2015-04-23 03:14:31,health,1
2015-04-23 03:14:31,mosquito,1
2015-04-23 03:14:31,pakistan,1
2015-04-23 03:14:31,saopaulo,1
2015-04-23 03:14:31,news,1
2015-04-23 03:14:31,karachi,0
2015-04-23 03:14:31,chikungunya,0
2015-04-23 03:14:31,pmln,0
2015-04-23 03:14:31,malaysia,0
2015-04-23 03:14:31,ptihas,0
2015-04-23 03:14:31,changepenang,0
2015-04-23 03:14:31,justice4saiful,0
2015-04-23 03:14:31,india,1
2015-04-23 03:14:31,malaria,5
2015-04-23 03:14:31,peru,0
2015-04-23 03:14:31,pharma,0
2015-04-23 03:10:48,dengue,124
2015-04-23 03:10:48,ondox,0
2015-04-23 03:10:48,brazil,16
2015-04-23 03:10:48,ebola,3
2015-04-23 03:10:48,health,1
2015-04-23 03:10:48,mosquito,1
2015-04-23 03:10:48,pakistan,1
2015-04-23 03:10:48,saopaulo,1
2015-04-23 03:10:48,news,1
2015-04-23 03:10:48,karachi,0
2015-04-23 03:10:48,chikungunya,0
2015-04-23 03:10:48,pmln,0
2015-04-23 03:10:48,malaysia,0
2015-04-23 03:10:48,ptihas,0
2015-04-23 03:10:48,changepenang,0
2015-04-23 03:10:48,justice4saiful,0
2015-04-23 03:10:48,india,1
2015-04-23 03:10:48,malaria,5
2015-04-23 03:10:48,peru,0
2015-04-23 03:10:48,pharma,0
2015-04-23 02:57:59,dengue,124
2015-04-23 02:57:59,ondox,0
2015-04-23 02:57:59,brazil,16
2015-04-23 02:57:59,ebola,3
2015-04-23 02:57:59,health,1
2015-04-23 02:57:59,mosquito,1
2015-04-23 02:57:59,pakistan,1
2015-04-23 02:57:59,saopaulo,1
2015-04-23 02:57:59,news,1
2015-04-23 02:57:59,karachi,0
2015-04-23 02:57:59,chikungunya,0
2015-04-23 02:57:59,pmln,0
2015-04-23 02:57:59,malaysia,0
2015-04-23 02:57:59,ptihas,0
2015-04-23 02:57:59,changepenang,0
2015-04-23 02:57:59,justice4saiful,0
2015-04-23 02:57:59,india,1
2015-04-23 02:57:59,malaria,5
2015-04-23 02:57:59,peru,0
2015-04-23 02:57:59,pharma,0
2015-04-23 02:57:45,dengue,124
2015-04-23 02:57:45,ondox,0
2015-04-23 02:57:45,brazil,17
2015-04-23 02:57:45,ebola,3
2015-04-23 02:57:45,health,1
2015-04-23 02:57:45,mosquito,1
2015-04-23 02:57:45,pakistan,1
2015-04-23 02:57:45,saopaulo,1
2015-04-23 02:57:45,news,1
2015-04-23 02:57:45,karachi,0
2015-04-23 02:57:45,chikungunya,0
2015-04-23 02:57:45,pmln,0
2015-04-23 02:57:45,malaysia,0
2015-04-23 02:57:45,ptihas,0
2015-04-23 02:57:45,changepenang,0
2015-04-23 02:57:45,justice4saiful,0
2015-04-23 02:57:45,india,1
2015-04-23 02:57:45,malaria,5
2015-04-23 02:57:45,peru,0
2015-04-23 02:57:45,pharma,0
2015-04-23 02:46:26,dengue,124
2015-04-23 02:46:26,ondox,0
2015-04-23 02:46:26,brazil,17
2015-04-23 02:46:26,ebola,3
2015-04-23 02:46:26,health,1
2015-04-23 02:46:26,mosquito,1
2015-04-23 02:46:26,pakistan,1
2015-04-23 02:46:26,saopaulo,1
2015-04-23 02:46:26,news,1
2015-04-23 02:46:26,karachi,0
2015-04-23 02:46:26,chikungunya,0
2015-04-23 02:46:26,pmln,0
2015-04-23 02:46:26,malaysia,0
2015-04-23 02:46:26,ptihas,0
2015-04-23 02:46:26,changepenang,0
2015-04-23 02:46:26,justice4saiful,0
2015-04-23 02:46:26,india,1
2015-04-23 02:46:26,malaria,5
2015-04-23 02:46:26,peru,0
2015-04-23 02:46:26,pharma,0
2015-04-23 02:45:22,dengue,125
2015-04-23 02:45:22,ondox,0
2015-04-23 02:45:22,brazil,17
2015-04-23 02:45:22,ebola,3
2015-04-23 02:45:22,health,1
2015-04-23 02:45:22,mosquito,1
2015-04-23 02:45:22,pakistan,1
2015-04-23 02:45:22,saopaulo,1
2015-04-23 02:45:22,news,1
2015-04-23 02:45:22,karachi,0
2015-04-23 02:45:22,chikungunya,0
2015-04-23 02:45:22,pmln,0
2015-04-23 02:45:22,malaysia,0
2015-04-23 02:45:22,ptihas,0
2015-04-23 02:45:22,changepenang,0
2015-04-23 02:45:22,justice4saiful,0
2015-04-23 02:45:22,india,1
2015-04-23 02:45:22,malaria,5
2015-04-23 02:45:22,peru,0
2015-04-23 02:45:22,pharma,0
2015-04-23 02:43:37,dengue,125
2015-04-23 02:43:37,ondox,0
2015-04-23 02:43:37,brazil,17
2015-04-23 02:43:37,ebola,3
2015-04-23 02:43:37,health,1
2015-04-23 02:43:37,mosquito,1
2015-04-23 02:43:37,pakistan,1
2015-04-23 02:43:37,saopaulo,1
2015-04-23 02:43:37,news,1
2015-04-23 02:43:37,karachi,0
2015-04-23 02:43:37,chikungunya,0
2015-04-23 02:43:37,pmln,0
2015-04-23 02:43:37,malaysia,0
2015-04-23 02:43:37,ptihas,0
2015-04-23 02:43:37,changepenang,0
2015-04-23 02:43:37,justice4saiful,0
2015-04-23 02:43:37,india,1
2015-04-23 02:43:37,malaria,5
2015-04-23 02:43:37,peru,0
2015-04-23 02:43:37,pharma,0
2015-04-23 02:41:40,dengue,125
2015-04-23 02:41:40,ondox,0
2015-04-23 02:41:40,brazil,17
2015-04-23 02:41:40,ebola,3
2015-04-23 02:41:40,health,1
2015-04-23 02:41:40,mosquito,1
2015-04-23 02:41:40,pakistan,1
2015-04-23 02:41:40,saopaulo,1
2015-04-23 02:41:40,news,1
2015-04-23 02:41:40,karachi,0
2015-04-23 02:41:40,chikungunya,0
2015-04-23 02:41:40,pmln,0
2015-04-23 02:41:40,malaysia,0
2015-04-23 02:41:40,ptihas,0
2015-04-23 02:41:40,changepenang,0
2015-04-23 02:41:40,justice4saiful,0
2015-04-23 02:41:40,india,1
2015-04-23 02:41:40,malaria,5
2015-04-23 02:41:40,peru,0
2015-04-23 02:41:40,pharma,0
2015-04-23 02:31:04,dengue,126
2015-04-23 02:31:04,ondox,0
2015-04-23 02:31:04,brazil,17
2015-04-23 02:31:04,ebola,3
2015-04-23 02:31:04,health,1
2015-04-23 02:31:04,mosquito,1
2015-04-23 02:31:04,pakistan,1
2015-04-23 02:31:04,saopaulo,1
2015-04-23 02:31:04,news,1
2015-04-23 02:31:04,karachi,0
2015-04-23 02:31:04,chikungunya,0
2015-04-23 02:31:04,pmln,0
2015-04-23 02:31:04,malaysia,0
2015-04-23 02:31:04,ptihas,0
2015-04-23 02:31:04,changepenang,0
2015-04-23 02:31:04,justice4saiful,0
2015-04-23 02:31:04,india,1
2015-04-23 02:31:04,malaria,5
2015-04-23 02:31:04,peru,0
2015-04-23 02:31:04,pharma,0
2015-04-23 02:29:51,dengue,126
2015-04-23 02:29:51,ondox,0
2015-04-23 02:29:51,brazil,18
2015-04-23 02:29:51,ebola,3
2015-04-23 02:29:51,health,1
2015-04-23 02:29:51,mosquito,1
2015-04-23 02:29:51,pakistan,1
2015-04-23 02:29:51,saopaulo,1
2015-04-23 02:29:51,news,1
2015-04-23 02:29:51,karachi,0
2015-04-23 02:29:51,chikungunya,0
2015-04-23 02:29:51,pmln,0
2015-04-23 02:29:51,malaysia,0
2015-04-23 02:29:51,ptihas,0
2015-04-23 02:29:51,changepenang,0
2015-04-23 02:29:51,justice4saiful,0
2015-04-23 02:29:51,india,1
2015-04-23 02:29:51,malaria,5
2015-04-23 02:29:51,peru,0
2015-04-23 02:29:51,pharma,0
2015-04-23 02:28:31,dengue,126
2015-04-23 02:28:31,ondox,0
2015-04-23 02:28:31,brazil,18
2015-04-23 02:28:31,ebola,3
2015-04-23 02:28:31,health,1
2015-04-23 02:28:31,mosquito,1
2015-04-23 02:28:31,pakistan,1
2015-04-23 02:28:31,saopaulo,1
2015-04-23 02:28:31,news,1
2015-04-23 02:28:31,karachi,0
2015-04-23 02:28:31,chikungunya,0
2015-04-23 02:28:31,pmln,0
2015-04-23 02:28:31,malaysia,0
2015-04-23 02:28:31,ptihas,0
2015-04-23 02:28:31,changepenang,0
2015-04-23 02:28:31,justice4saiful,0
2015-04-23 02:28:31,india,1
2015-04-23 02:28:31,malaria,5
2015-04-23 02:28:31,peru,0
2015-04-23 02:28:31,pharma,0
2015-04-23 02:24:38,dengue,126
2015-04-23 02:24:38,ondox,0
2015-04-23 02:24:38,brazil,18
2015-04-23 02:24:38,ebola,3
2015-04-23 02:24:38,health,1
2015-04-23 02:24:38,mosquito,1
2015-04-23 02:24:38,pakistan,1
2015-04-23 02:24:38,saopaulo,1
2015-04-23 02:24:38,news,1
2015-04-23 02:24:38,karachi,0
2015-04-23 02:24:38,chikungunya,0
2015-04-23 02:24:38,pmln,0
2015-04-23 02:24:38,malaysia,0
2015-04-23 02:24:38,ptihas,0
2015-04-23 02:24:38,changepenang,0
2015-04-23 02:24:38,justice4saiful,0
2015-04-23 02:24:38,india,1
2015-04-23 02:24:38,malaria,5
2015-04-23 02:24:38,peru,0
2015-04-23 02:24:38,pharma,0
2015-04-23 02:18:16,dengue,126
2015-04-23 02:18:16,ondox,0
2015-04-23 02:18:16,brazil,18
2015-04-23 02:18:16,ebola,3
2015-04-23 02:18:16,health,1
2015-04-23 02:18:16,mosquito,1
2015-04-23 02:18:16,pakistan,1
2015-04-23 02:18:16,saopaulo,1
2015-04-23 02:18:16,news,1
2015-04-23 02:18:16,karachi,0
2015-04-23 02:18:16,chikungunya,0
2015-04-23 02:18:16,pmln,0
2015-04-23 02:18:16,malaysia,0
2015-04-23 02:18:16,ptihas,0
2015-04-23 02:18:16,changepenang,0
2015-04-23 02:18:16,justice4saiful,0
2015-04-23 02:18:16,india,1
2015-04-23 02:18:16,malaria,5
2015-04-23 02:18:16,peru,0
2015-04-23 02:18:16,pharma,0
2015-04-23 02:15:24,dengue,126
2015-04-23 02:15:24,ondox,0
2015-04-23 02:15:24,brazil,18
2015-04-23 02:15:24,ebola,3
2015-04-23 02:15:24,health,1
2015-04-23 02:15:24,mosquito,1
2015-04-23 02:15:24,pakistan,1
2015-04-23 02:15:24,saopaulo,1
2015-04-23 02:15:24,news,1
2015-04-23 02:15:24,karachi,0
2015-04-23 02:15:24,chikungunya,0
2015-04-23 02:15:24,pmln,0
2015-04-23 02:15:24,malaysia,0
2015-04-23 02:15:24,ptihas,0
2015-04-23 02:15:24,changepenang,0
2015-04-23 02:15:24,justice4saiful,0
2015-04-23 02:15:24,india,1
2015-04-23 02:15:24,malaria,5
2015-04-23 02:15:24,peru,0
2015-04-23 02:15:24,pharma,0
2015-04-23 02:13:16,dengue,127
2015-04-23 02:13:16,ondox,0
2015-04-23 02:13:16,brazil,18
2015-04-23 02:13:16,ebola,3
2015-04-23 02:13:16,health,1
2015-04-23 02:13:16,mosquito,1
2015-04-23 02:13:16,pakistan,1
2015-04-23 02:13:16,saopaulo,1
2015-04-23 02:13:16,news,1
2015-04-23 02:13:16,karachi,0
2015-04-23 02:13:16,chikungunya,0
2015-04-23 02:13:16,pmln,0
2015-04-23 02:13:16,malaysia,0
2015-04-23 02:13:16,ptihas,0
2015-04-23 02:13:16,changepenang,0
2015-04-23 02:13:16,justice4saiful,0
2015-04-23 02:13:16,india,1
2015-04-23 02:13:16,malaria,5
2015-04-23 02:13:16,peru,0
2015-04-23 02:13:16,pharma,0
2015-04-23 02:13:10,dengue,129
2015-04-23 02:13:10,ondox,0
2015-04-23 02:13:10,brazil,18
2015-04-23 02:13:10,ebola,3
2015-04-23 02:13:10,health,1
2015-04-23 02:13:10,mosquito,1
2015-04-23 02:13:10,pakistan,1
2015-04-23 02:13:10,saopaulo,1
2015-04-23 02:13:10,news,1
2015-04-23 02:13:10,karachi,0
2015-04-23 02:13:10,chikungunya,0
2015-04-23 02:13:10,pmln,0
2015-04-23 02:13:10,malaysia,0
2015-04-23 02:13:10,ptihas,0
2015-04-23 02:13:10,changepenang,0
2015-04-23 02:13:10,justice4saiful,0
2015-04-23 02:13:10,india,1
2015-04-23 02:13:10,malaria,5
2015-04-23 02:13:10,peru,0
2015-04-23 02:13:10,pharma,0
2015-04-23 02:13:09,dengue,130
2015-04-23 02:13:09,ondox,0
2015-04-23 02:13:09,brazil,18
2015-04-23 02:13:09,ebola,3
2015-04-23 02:13:09,health,1
2015-04-23 02:13:09,mosquito,1
2015-04-23 02:13:09,pakistan,1
2015-04-23 02:13:09,saopaulo,1
2015-04-23 02:13:09,news,1
2015-04-23 02:13:09,karachi,0
2015-04-23 02:13:09,chikungunya,0
2015-04-23 02:13:09,pmln,0
2015-04-23 02:13:09,malaysia,0
2015-04-23 02:13:09,ptihas,0
2015-04-23 02:13:09,changepenang,0
2015-04-23 02:13:09,justice4saiful,0
2015-04-23 02:13:09,india,1
2015-04-23 02:13:09,malaria,5
2015-04-23 02:13:09,peru,0
2015-04-23 02:13:09,pharma,0
2015-04-23 02:13:06,dengue,131
2015-04-23 02:13:06,ondox,0
2015-04-23 02:13:06,brazil,18
2015-04-23 02:13:06,ebola,3
2015-04-23 02:13:06,health,1
2015-04-23 02:13:06,mosquito,1
2015-04-23 02:13:06,pakistan,1
2015-04-23 02:13:06,saopaulo,1
2015-04-23 02:13:06,news,1
2015-04-23 02:13:06,karachi,0
2015-04-23 02:13:06,chikungunya,0
2015-04-23 02:13:06,pmln,0
2015-04-23 02:13:06,malaysia,0
2015-04-23 02:13:06,ptihas,0
2015-04-23 02:13:06,changepenang,0
2015-04-23 02:13:06,justice4saiful,0
2015-04-23 02:13:06,india,1
2015-04-23 02:13:06,malaria,5
2015-04-23 02:13:06,peru,0
2015-04-23 02:13:06,pharma,0
2015-04-23 02:11:26,dengue,131
2015-04-23 02:11:26,ondox,0
2015-04-23 02:11:26,brazil,18
2015-04-23 02:11:26,ebola,3
2015-04-23 02:11:26,health,1
2015-04-23 02:11:26,mosquito,1
2015-04-23 02:11:26,pakistan,1
2015-04-23 02:11:26,saopaulo,1
2015-04-23 02:11:26,news,1
2015-04-23 02:11:26,karachi,0
2015-04-23 02:11:26,chikungunya,0
2015-04-23 02:11:26,pmln,0
2015-04-23 02:11:26,malaysia,0
2015-04-23 02:11:26,ptihas,0
2015-04-23 02:11:26,changepenang,0
2015-04-23 02:11:26,justice4saiful,0
2015-04-23 02:11:26,india,1
2015-04-23 02:11:26,malaria,5
2015-04-23 02:11:26,peru,0
2015-04-23 02:11:26,pharma,0
2015-04-23 02:09:58,dengue,131
2015-04-23 02:09:58,ondox,0
2015-04-23 02:09:58,brazil,18
2015-04-23 02:09:58,ebola,3
2015-04-23 02:09:58,health,1
2015-04-23 02:09:58,mosquito,1
2015-04-23 02:09:58,pakistan,1
2015-04-23 02:09:58,saopaulo,1
2015-04-23 02:09:58,news,1
2015-04-23 02:09:58,karachi,0
2015-04-23 02:09:58,chikungunya,0
2015-04-23 02:09:58,pmln,0
2015-04-23 02:09:58,malaysia,0
2015-04-23 02:09:58,ptihas,0
2015-04-23 02:09:58,changepenang,0
2015-04-23 02:09:58,justice4saiful,0
2015-04-23 02:09:58,india,1
2015-04-23 02:09:58,malaria,5
2015-04-23 02:09:58,peru,0
2015-04-23 02:09:58,pharma,0
2015-04-23 01:56:44,dengue,131
2015-04-23 01:56:44,ondox,0
2015-04-23 01:56:44,brazil,18
2015-04-23 01:56:44,ebola,3
2015-04-23 01:56:44,health,1
2015-04-23 01:56:44,mosquito,1
2015-04-23 01:56:44,pakistan,1
2015-04-23 01:56:44,saopaulo,1
2015-04-23 01:56:44,news,1
2015-04-23 01:56:44,karachi,0
2015-04-23 01:56:44,chikungunya,0
2015-04-23 01:56:44,pmln,0
2015-04-23 01:56:44,malaysia,0
2015-04-23 01:56:44,ptihas,0
2015-04-23 01:56:44,changepenang,0
2015-04-23 01:56:44,justice4saiful,0
2015-04-23 01:56:44,india,1
2015-04-23 01:56:44,malaria,5
2015-04-23 01:56:44,peru,0
2015-04-23 01:56:44,pharma,0
2015-04-23 01:55:40,dengue,131
2015-04-23 01:55:40,ondox,0
2015-04-23 01:55:40,brazil,18
2015-04-23 01:55:40,ebola,3
2015-04-23 01:55:40,health,1
2015-04-23 01:55:40,mosquito,1
2015-04-23 01:55:40,pakistan,1
2015-04-23 01:55:40,saopaulo,1
2015-04-23 01:55:40,news,1
2015-04-23 01:55:40,karachi,0
2015-04-23 01:55:40,chikungunya,0
2015-04-23 01:55:40,pmln,0
2015-04-23 01:55:40,malaysia,0
2015-04-23 01:55:40,ptihas,0
2015-04-23 01:55:40,changepenang,0
2015-04-23 01:55:40,justice4saiful,0
2015-04-23 01:55:40,india,1
2015-04-23 01:55:40,malaria,5
2015-04-23 01:55:40,peru,0
2015-04-23 01:55:40,pharma,0
2015-04-23 01:54:10,dengue,131
2015-04-23 01:54:10,ondox,0
2015-04-23 01:54:10,brazil,18
2015-04-23 01:54:10,ebola,3
2015-04-23 01:54:10,health,1
2015-04-23 01:54:10,mosquito,1
2015-04-23 01:54:10,pakistan,1
2015-04-23 01:54:10,saopaulo,1
2015-04-23 01:54:10,news,1
2015-04-23 01:54:10,karachi,0
2015-04-23 01:54:10,chikungunya,0
2015-04-23 01:54:10,pmln,0
2015-04-23 01:54:10,malaysia,0
2015-04-23 01:54:10,ptihas,0
2015-04-23 01:54:10,changepenang,0
2015-04-23 01:54:10,justice4saiful,0
2015-04-23 01:54:10,india,1
2015-04-23 01:54:10,malaria,5
2015-04-23 01:54:10,peru,0
2015-04-23 01:54:10,pharma,0
2015-04-23 01:42:35,dengue,131
2015-04-23 01:42:35,ondox,0
2015-04-23 01:42:35,brazil,18
2015-04-23 01:42:35,ebola,3
2015-04-23 01:42:35,health,1
2015-04-23 01:42:35,mosquito,1
2015-04-23 01:42:35,pakistan,1
2015-04-23 01:42:35,saopaulo,1
2015-04-23 01:42:35,news,1
2015-04-23 01:42:35,karachi,0
2015-04-23 01:42:35,chikungunya,0
2015-04-23 01:42:35,pmln,0
2015-04-23 01:42:35,malaysia,0
2015-04-23 01:42:35,ptihas,0
2015-04-23 01:42:35,changepenang,0
2015-04-23 01:42:35,justice4saiful,0
2015-04-23 01:42:35,india,1
2015-04-23 01:42:35,malaria,5
2015-04-23 01:42:35,peru,0
2015-04-23 01:42:35,pharma,0
2015-04-23 01:41:54,dengue,131
2015-04-23 01:41:54,ondox,0
2015-04-23 01:41:54,brazil,18
